MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714284103663
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285687369
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285677916
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285626402
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285713758
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.928571428570093
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714284912306
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.928571428566846
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285485928
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285681212
MA_QAOA, 2, False , [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], [(0, 1), (1, 2), (1, 3), (3, 4), (4, 5), (5, 6), (5, 7)], 0.9285714285534965
